Stress,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ
2.1352,0.0225,0.0375,0.051666667,0.043333333,3.175,1.655833333,0.025,-4.830766667,40.0571,117.968375,1.124166667,8.034270833,-12.72734375
3.1834,0.009174312,0.018348624,0.012510425,0.01501251,1.175979983,0.660550459,0,2.077589658,-0.052318599,301.9659049,-0.906901585,-2.401741034,-15.83418474
2.2958,0.010833333,0.011666667,0.023333333,0.0225,1.491666667,1.034166667,0,-8.184491667,15.5967,283.4591417,1.8503125,1.876510417,-15.73078125
2.8261,0.0175,0.024166667,0.014166667,0.014166667,2.483333333,1.583333333,0,0.831708333,29.04169167,36.69550833,0.329427083,5.039635417,-15.14708333
2.6587,0.016666667,0.020833333,0.034166667,0.019166667,1.683333333,1.03,0,-7.369325,29.901775,96.54489167,1.786927083,5.8678125,-14.79640625
2.851,0.045,0.053333333,0.050833333,0.0525,4.85,3.13,8.33E-04,-10.09158333,8.949675,130.2475917,2.332291667,0.013020833,-14.79958333
2.6781,0.0075,0.013333333,0.021666667,0.019166667,1.991666667,1.445,0,-1.025175,21.205775,66.666525,-0.182604167,3.523229167,-15.56453125
3.0866,0.005,0.018333333,0.015,0.009166667,0.883333333,0.569166667,0,1.741633333,-0.433441667,307.9875333,-0.716770833,-2.446770833,-15.83791667
4.3029,0.034166667,0.039166667,0.048333333,0.058333333,3.975,2.688333333,0,-15.873625,2.020883333,109.344975,4.199322917,-1.632916667,-14.90921875
3.1367,0.022518766,0.039199333,0.039199333,0.035029191,4.787322769,3.076730609,0,10.44181818,3.704937448,260.1400834,-3.375729775,-0.939063803,-15.23847998
4.2707,0.0175,0.045833333,0.0325,0.045833333,3.208333333,2.188333333,0,-12.302075,37.77904167,164.658725,3.063541667,6.8853125,-11.71041667
1.8497,0.006661116,0.010824313,0.010824313,0.018318068,1.748542881,1.135720233,0,-6.932264779,4.694263114,41.63850125,1.84393214,-0.369483764,-15.79522273
2.9881,0.04,0.050833333,0.066666667,0.058333333,2.825,1.369166667,0.001666667,-18.29780833,12.48289167,172.6130667,4.675052083,1.20859375,-14.98354167
3.1033,0.031693078,0.063386155,0.052543786,0.048373645,3.17764804,1.311926606,0,-22.4018849,5.756088407,145.4747123,5.751146789,-0.580483736,-14.59257715
2.9237,0.011666667,0.005,0.045,0.0425,1.825,1.2475,0,-4.1342,11.84065,139.2515083,0.716927083,1.146927083,-15.88963542
2.2514,0.020833333,0.038333333,0.035,0.0425,1.366666667,0.905833333,0,-10.512425,11.875725,212.45695,2.591666667,0.956875,-15.4721875
2.7724,0.008333333,0.020833333,0.024166667,0.03,6.425,4.7875,0,10.19378333,8.305666667,133.078025,-3.225,-0.1115625,-15.1796875
2.4383,0.003333333,0.005,0.015833333,0.006666667,1.775,1.351666667,0,-6.700825,2.566225,162.568125,1.703072917,-1.648125,-15.72958333
3.0271,0.020833333,0.024166667,0.029166667,0.0275,1.766666667,1.141666667,0,-5.943641667,8.694233333,132.0716417,1.276145833,0.207708333,-15.82708333
2.2431,0.031666667,0.040833333,0.013333333,0.016666667,2.675,1.8975,0,12.7027,-12.4693,68.65013333,-4.354895833,-5.452447917,-14.40453125
1.8462,0.014166667,0.016666667,0.035,0.024166667,3.066666667,1.895833333,0,-24.71769167,13.94816667,165.3206417,6.514583333,1.521302083,-14.25583333
2.9921,0.006666667,0.0075,0.019166667,0.016666667,1.2,0.668333333,0,-8.551925,24.63663333,165.5157667,2.037135417,4.440052083,-14.80489583
3.5202,0.010833333,0.015833333,0.025,0.014166667,1.333333333,0.9,0,-4.766625,4.538375,89.50094167,1.006145833,-0.950572917,-15.62729167
3.4598,0.01,0.02,0.021666667,0.026666667,1.958333333,1.210833333,0,-4.410658333,7.175791667,240.0063167,0.998802083,-0.381875,-15.889375
3.0239,0.01,0.015,0.025833333,0.03,0.891666667,0.529166667,0,-1.421058333,25.05118333,72.61040833,-0.061510417,4.546614583,-15.28875
2.2393,0.013322231,0.024146545,0.032472939,0.029142381,5.162364696,3.51540383,0,10.68736053,-0.053272273,258.3399084,-3.335345545,-2.335917985,-15.47705037
2.5142,0.006666667,0.021666667,0.028333333,0.02,0.708333333,0.3775,0,-5.527641667,8.014133333,272.06705,0.7621875,0.007708333,-16.02932292
2.7894,0.008333333,0.015833333,0.031666667,0.0275,2.191666667,1.3425,0,-10.61324167,25.94596667,169.9429,2.490520833,4.669427083,-14.88328125
3.4072,0.020833333,0.054166667,0.073333333,0.075,4.775,2.6575,0.018333333,-6.804341667,6.549366667,251.6115583,1.535729167,-0.609427083,-15.60463542
2.8938,0.005833333,0.010833333,0.009166667,0.008333333,1.125,0.681666667,0,-5.466641667,37.30165833,178.8595167,1.148177083,7.864270833,-13.8634375
3.3717,0.004170142,0.007506255,0.019182652,0.012510425,2.36030025,1.610508757,0,-5.594445371,1.206597164,164.5338032,1.399968724,-2.024030442,-15.71919308
3.4497,0.027477102,0.052456286,0.068276436,0.075770192,4.887593672,3.561199001,0,1.071482098,-0.043180683,146.939642,-0.661896336,-2.456962948,-15.58315987
2.9244,0.015833333,0.023333333,0.029166667,0.03,1.491666667,0.694166667,0,-4.86145,6.136058333,101.43725,0.98703125,-0.707083333,-15.87651042
1.8246,0.016666667,0.025,0.019166667,0.025,4.308333333,3.025,0,19.35156667,5.394166667,137.7579333,-5.52578125,-0.63671875,-14.4715625
2.2674,0.039166667,0.063333333,0.056666667,0.0475,4.025,2.8925,0.058333333,-4.291183333,21.29235,170.2057917,0.939947917,3.073229167,-14.25828125
2.7629,0.008333333,0.009166667,0.025833333,0.015,2.141666667,1.323333333,0,-3.817858333,3.4515,93.62788333,1.00234375,-1.14546875,-15.7940625
2.158,0.02,0.0275,0.023333333,0.025,2.883333333,1.788333333,0,-2.729766667,12.97134167,145.7329583,0.2675,1.193489583,-15.74880208
3.0083,0.010842369,0.029190992,0.040033361,0.031693078,2.777314429,1.158465388,0,-4.852293578,4.335621351,15.74679733,0.80603628,-1.031797331,-15.98514387
2.7132,0.009166667,0.010833333,0.011666667,0.016666667,2.208333333,1.51,0,-16.83486667,42.21804167,88.64318333,4.12765625,7.922864583,-11.80807292
2.4738,0.03,0.050833333,0.0625,0.058333333,2.458333333,1.505,0.01,-7.796858333,18.0274,257.01395,1.864947917,2.5803125,-14.16963542
3.5541,0.008333333,0.014166667,0.020833333,0.021666667,2.016666667,1.726666667,0,6.582258333,38.87778333,305.5705917,-2.085833333,7.916197917,-13.75984375
1.4715,0.005828476,0.011656953,0.022481266,0.017485429,1.881765196,1.211490425,0,-7.837260616,4.800291424,351.4107077,1.766808909,-1.008014155,-15.59684638
5.4291,0.023333333,0.036666667,0.049166667,0.0775,3.908333333,2.43,0.003333333,-8.750333333,11.1091,48.21405,2.104270833,0.649375,-15.44671875
3.8292,0.024166667,0.034166667,0.055,0.054166667,3.808333333,2.361666667,0.015833333,-8.640508333,37.10929167,256.1086667,2.1190625,7.361041667,-13.24317708
1.8926,0.013333333,0.0125,0.0125,0.020833333,1.683333333,0.94,0,-9.912875,2.72375,177.7210917,2.227239583,-1.494895833,-15.64817708
2.5347,0.006666667,0.014166667,0.0225,0.03,2.325,1.6,0,-8.61115,8.615841667,232.0273167,2.039791667,0.07078125,-15.81911458
2.9073,0.003333333,0.013333333,0.008333333,0.0125,1.458333333,1.080833333,0,-2.60365,22.65799167,114.08255,0.35875,4.019010417,-15.3934375
2.4131,0.003333333,0.005833333,0.016666667,0.016666667,3.758333333,2.710833333,0,13.45210833,14.4944,273.3429583,-4.15140625,1.381979167,-14.80484375
2.8277,0.013333333,0.021666667,0.031666667,0.0325,4.6,3.265,0,2.633375,19.60970833,132.6393333,-1.164479167,2.91703125,-14.81161458
2.9889,0.033361134,0.044203503,0.034195163,0.024186822,3.052543786,2.422018349,0,-1.760116764,18.78728941,251.7627106,0.181088407,2.974770642,-15.14903044
3.1813,0.02,0.036666667,0.03,0.0175,1.783333333,1.2575,0,0.72725,2.935158333,327.77235,-0.439583333,-1.476770833,-15.89380208
2.6342,0.016666667,0.0325,0.056666667,0.04,1.708333333,0.961666667,0,-7.159541667,37.6886,255.7837917,1.716979167,7.583802083,-12.79416667
3.1338,0.02,0.038333333,0.049166667,0.044166667,2.325,1.333333333,0,-5.564441667,4.884566667,65.69725833,1.34046875,-1.073229167,-15.69614583
3.5826,0.021666667,0.010833333,0.033333333,0.051666667,1.55,0.9775,0,-4.691216667,4.689058333,262.5049167,0.954427083,-1.083020833,-15.9096875
1.8572,0.016666667,0.034166667,0.045833333,0.035833333,3.866666667,2.318333333,0,-3.0614,28.34899167,164.9673083,0.418385417,5.118125,-14.01276042
4.1613,0.025833333,0.019166667,0.021666667,0.018333333,2.441666667,1.549166667,0,-2.48675,61.75681667,311.97035,0.616145833,12.939375,-9.40515625
2.9718,0.018333333,0.019166667,0.0425,0.038333333,4.233333333,2.7,0,-20.440675,13.66135,176.8501583,5.228802083,1.277864583,-14.71067708
3.4273,0.011676397,0.013344454,0.017514595,0.01501251,0.884070058,0.525437865,0,-8.142969141,1.671401168,232.9132444,1.929316097,-1.958767723,-15.64861343
1.3462,0.003333333,0.005833333,0.011666667,0.0075,2.208333333,1.703333333,0,-8.849425,4.2092,330.0608,2.142395833,-1.022552083,-15.64885417
2.8095,0.024146545,0.034138218,0.028309742,0.029142381,3.330557868,1.717735221,0.003330558,-20.95547044,47.12791007,92.15517902,5.417880933,7.354756453,-10.86287469
2.0543,8.33E-04,0.009166667,0.01,0.005,1.65,0.975,0,-2.312683333,5.695258333,267.5838667,0.29921875,-0.81796875,-15.85958333
2.8047,0.0175,0.0275,0.045833333,0.038333333,1.875,1.149166667,0,-7.286375,7.479141667,17.83620833,1.462552083,-0.359739583,-15.71291667
3.2212,0.014166667,0.0125,0.0225,0.02,3.05,2.189166667,0,3.635108333,27.3186,146.0412833,-1.418802083,5.00046875,-13.65119792
2.8864,0.01501251,0.032527106,0.041701418,0.048373645,2.977481234,1.633027523,0,-27.57437865,41.56204337,129.169658,7.157214345,7.472789825,-11.33293369
2.9936,0.011666667,0.0175,0.0175,0.0175,0.991666667,0.65,0,-9.508966667,6.408075,315.1232833,2.219322917,-0.678072917,-15.6596875
2.5743,0.005,0.008333333,0.013333333,0.011666667,1.941666667,1.495833333,0,-2.6317,9.585783333,289.958025,0.40765625,0.195,-15.97364583
2.9743,0.013333333,0.01,0.025833333,0.0175,0.808333333,0.4975,0,-7.071291667,29.04218333,95.86283333,1.63,5.495416667,-14.94572917
2.7214,0.005833333,0.02,0.028333333,0.0275,1.441666667,1.010833333,0,-11.764775,32.36478333,70.25220833,2.993854167,6.387083333,-14.27333333
3.3521,0.015,0.04,0.018333333,0.0375,2.875,2.058333333,0,-1.838241667,-10.1604,116.3701833,-0.093020833,-5.092291667,-14.97317708
3.3107,0.013333333,0.015833333,0.024166667,0.025,2.058333333,1.344166667,0,-8.987658333,6.228366667,315.1066167,2.362395833,-0.5103125,-15.69864583
1.8197,0.020833333,0.018333333,0.028333333,0.020833333,2.2,1.284166667,0.001666667,-15.49983333,36.997125,87.05788333,3.598489583,6.99796875,-13.8184375
3.6836,0.021684737,0.025020851,0.027522936,0.025854879,2.527105922,2.00500417,0,-7.319082569,11.05419516,143.7739033,1.682704337,0.648926188,-15.71882819
2.9828,0.018333333,0.0225,0.021666667,0.02,4.241666667,2.715,0,-9.106516667,29.82115833,277.5826,1.967083333,5.341614583,-14.22463542
2.8918,0.006672227,0.019182652,0.040033361,0.035863219,1.909924937,1.115095913,0,-1.344170142,6.471959967,291.8942952,-0.112385321,-0.316305254,-15.99687239
3.0453,0.0175,0.025833333,0.039166667,0.028333333,2.875,2.2275,8.33E-04,-3.454875,10.56671667,256.323825,0.757916667,0.905729167,-15.54171875
2.3431,0.020833333,0.016666667,0.035833333,0.05,2.441666667,1.6275,0,-7.427258333,3.936033333,235.9779333,1.604635417,-1.459947917,-15.77572917
1.9186,0.020016681,0.011676397,0.033361134,0.029190992,1.609674729,1.16263553,0,-5.082785655,10.3517598,101.4390575,0.895798582,0.419307756,-15.88912636
3.2679,0.01,0.044166667,0.0325,0.040833333,2.325,2.171666667,0,-16.10635833,38.25475,253.3141667,3.9771875,7.555364583,-13.45520833
3.057,0.0075,0.008333333,0.008333333,0.005,0.941666667,0.595833333,0,-6.995916667,0.137483333,172.29705,1.56078125,-2.191354167,-15.62390625
3.6028,0.011666667,0.035833333,0.0475,0.041666667,2.5,1.691666667,0,1.518008333,3.251616667,343.172175,-0.9621875,-1.572708333,-15.95541667
3.4835,0.020833333,0.0475,0.069166667,0.074166667,2.266666667,1.1075,8.33E-04,-7.7258,14.60575,31.17556667,2.08390625,1.877083333,-15.46442708
2.5004,0.0125,0.015,0.019166667,0.025,2.141666667,1.535833333,0,-6.055541667,29.51426667,13.730375,1.3728125,5.622552083,-14.87364583
2.6639,0.0075,0.020833333,0.035833333,0.040833333,5.333333333,4.1975,0,-12.13685,29.76725,275.8062167,2.992916667,5.515729167,-14.55572917
2.4201,0.018333333,0.016666667,0.026666667,0.023333333,2.35,1.550833333,0,-2.826116667,53.55054167,111.6784917,0.401510417,10.99197917,-11.03614583
2.7023,0.004995837,0.007493755,0.027477102,0.01498751,1.432139883,0.980849292,0,-2.291623647,5.310890924,281.9914988,0.311146961,-1.002654038,-15.938801
1.8839,0.01498751,0.014154871,0.026644463,0.024979184,2.40632806,1.467110741,0,-12.04879267,39.62408826,38.21714405,2.920222731,7.440206078,-12.78944629
4.1012,0.03,0.0875,0.110833333,0.115833333,6.141666667,3.293333333,0.02,-7.961275,21.01583333,141.0517917,1.786302083,3.034791667,-13.75802083
1.8851,0.010833333,0.011666667,0.029166667,0.031666667,1.866666667,1.114166667,8.33E-04,-5.378691667,8.439883333,44.54834167,1.185572917,0.564375,-15.83260417
3.004,0.011666667,0.009166667,0.045,0.05,3.016666667,2.4375,0,-2.837866667,15.81895,206.8445583,0.5690625,1.929947917,-15.85927083
3.6918,0.005833333,0.006666667,0.015833333,0.0125,3.041666667,2.015,0,-0.243983333,40.42329167,307.9863,-0.272708333,8.43515625,-13.65744792
3.9006,0.0075,0.014166667,0.010833333,0.01,1.9,1.338333333,0,-4.496083333,6.061683333,233.9625833,0.82734375,-0.827552083,-15.90083333
2.68,0.005,0.0125,0.0325,0.034166667,3.35,3.98,0,-12.378375,26.36214167,243.2308,3.317708333,4.583854167,-13.94911458
3.113,0.018348624,0.037531276,0.045037531,0.036697248,5.979983319,4.521267723,0,2.397831526,-6.443577982,212.8233111,-1.13646789,-3.781276063,-15.19328607
2.8833,0.005833333,0.02,0.0325,0.015833333,6.35,3.981666667,0,6.017066667,-2.333316667,136.788625,-2.04515625,-2.98625,-15.2071875
2.5846,0.004166667,0.0025,0.003333333,8.33E-04,1.391666667,0.975833333,0,-2.865675,20.60488333,10.2184,0.419479167,3.51453125,-15.61078125
3.6538,0.014166667,0.053333333,0.066666667,0.068333333,3.258333333,2.1375,0,-4.226216667,6.172441667,44.90685,0.952864583,-0.362760417,-15.85328125
3.9299,0.0075,0.011666667,0.005,0.008333333,1.916666667,1.1675,0,-16.03616667,63.29473333,211.5529083,4.1796875,12.72010417,-8.860885417
2.1448,0.024166667,0.0375,0.040833333,0.040833333,2.575,1.610833333,0,-5.762566667,27.906125,185.4380333,1.31,5.367760417,-14.9275
2.5345,0.010833333,0.0125,0.0475,0.051666667,2.025,1.365833333,0,-8.914483333,4.206391667,276.0170333,2.121979167,-1.155260417,-15.66265625
2.7184,0.0275,0.031666667,0.035833333,0.028333333,3.516666667,2.665833333,0,-28.747025,0.43905,186.2731667,7.388958333,-2.055260417,-13.76197917
2.9143,0.026666667,0.029166667,0.0475,0.041666667,1.966666667,1.106666667,0,-27.55831667,-0.082008333,171.19075,7.1415625,-2.252291667,-13.96776042
2.2402,0.025833333,0.040833333,0.045833333,0.0475,2.95,1.715833333,0.005,-24.55198333,36.9478,304.5047667,6.168333333,6.815885417,-12.58859375
2.7023,0.026666667,0.039166667,0.054166667,0.076666667,3.075,1.8625,0,-12.01049167,22.00290833,116.8116667,2.961979167,3.682239583,-15.17927083
2.5789,0.006666667,0.016666667,0.026666667,0.024166667,1.808333333,1.16,0,-6.282733333,30.9286,47.80359167,1.4234375,6.06109375,-14.71942708
2.1504,0.013333333,0.008333333,0.019166667,0.015833333,1.225,0.628333333,0,-2.61995,3.730933333,39.162925,0.337552083,-1.322864583,-15.84489583
1.3304,0.004166667,0.001666667,0.014166667,0.011666667,3.941666667,2.805833333,0,-9.143566667,29.60729167,39.70811667,2.239479167,5.536041667,-14.74927083
3.8323,0.023352794,0.031693078,0.020850709,0.025020851,2.185154295,1.231025855,0,1.358548791,30.31613011,32.98649708,0.108892827,5.393452877,-15.08230817
2.7211,0.015,0.015833333,0.0125,0.013333333,1.408333333,0.839166667,0,-9.353175,16.50091667,95.1382,2.296770833,2.15828125,-15.22307292
2.9296,0.019166667,0.039166667,0.033333333,0.034166667,1.841666667,0.941666667,8.33E-04,-5.030466667,1.133041667,93.75045,1.177083333,-2.072291667,-15.58911458
2.5643,8.33E-04,0.004166667,0.009166667,0.006666667,1.975,1.465,0,-12.63255,5.4086,255.2720417,3.133645833,-0.75390625,-15.56072917
3.0969,0.014166667,0.015,0.033333333,0.026666667,3.291666667,2.236666667,0,-7.623383333,25.575325,86.19635833,1.710572917,4.50140625,-14.38588542
2.6242,0.0325,0.050833333,0.059166667,0.086666667,2.75,1.414166667,0,-10.683075,30.08493333,83.06375,2.149791667,5.358802083,-13.27661458
2.0271,0.024166667,0.045833333,0.035,0.0325,4.491666667,3.441666667,0,-25.49010833,27.294925,280.0804333,6.3009375,4.641041667,-13.38260417
3.7451,0.011666667,0.0225,0.03,0.0325,2.283333333,1.295833333,0,-5.801058333,2.575241667,74.56630833,1.418125,-1.103333333,-15.73880208
3.0364,0.008333333,0.010833333,0.0075,0.011666667,1.641666667,1.094166667,0,-9.138466667,7.441725,255.97065,2.256041667,-0.247864583,-15.75494792
2.9579,8.33E-04,0.013333333,0.025,0.028333333,6.508333333,4.510833333,0,11.55141667,5.445966667,130.8083667,-3.547604167,-0.884375,-15.14630208
3.6249,0.015,0.01,0.015,0.016666667,2.45,1.433333333,0,-2.812383333,14.61204167,122.2698167,0.257447917,1.67765625,-14.9890625
3.27,0.003333333,0.005,0.015,0.015833333,2.075,1.470833333,0,-7.144791667,5.917991667,149.621475,1.819270833,-0.729947917,-15.81197917
3.2865,0.013333333,0.004166667,0.024166667,0.02,2.566666667,1.789166667,0,-7.193308333,2.80135,156.5553083,1.824166667,-1.568020833,-15.65927083
2.4173,0.031666667,0.041666667,0.009166667,0.015,3.583333333,2.2875,0,-6.83455,30.97715,266.4964333,1.69875,6.064010417,-14.72265625
2.0899,0.0325,0.035,0.055,0.05,5.616666667,3.9575,0,8.895975,2.1876,145.0558,-2.820208333,-1.69546875,-14.77510417
2.9369,0.008333333,0.011666667,0.028333333,0.035,2.75,2.013333333,0,-13.37111667,26.30270833,104.3494,3.334479167,4.719322917,-14.52015625
3.0476,0.015,0.030833333,0.038333333,0.039166667,5.533333333,4.115,0,7.385475,-0.679666667,256.7909667,-2.556458333,-2.1403125,-15.5959375
1.8441,0.014166667,0.018333333,0.014166667,0.016666667,2.308333333,1.495,8.33E-04,-19.65896667,42.98719167,75.41570833,5.134739583,8.099947917,-11.70760417
3.1581,0.0075,0.009166667,0.026666667,0.028333333,2.3,1.484166667,0,-7.7371,4.260566667,207.7094167,1.835885417,-1.114114583,-15.77447917
2.9813,0.0175,0.0225,0.02,0.0275,1.816666667,0.990833333,0,-5.710616667,10.49090833,263.8548833,1.2975,0.554375,-15.44385417
2.5037,0.029166667,0.053333333,0.059166667,0.065,3.225,1.679166667,0,-9.7884,18.93500833,63.98379167,1.886041667,3.08734375,-15.311875
4.6074,0.035,0.045833333,0.036666667,0.046666667,2.833333333,1.765,0,-12.248275,11.218325,83.64745833,2.821302083,0.831302083,-14.97255208
1.8648,0.015833333,0.0225,0.026666667,0.025833333,6.025,4.619166667,0,8.085241667,-1.734358333,258.7636917,-2.687083333,-3.00484375,-15.52416667
2.5735,0.01,0.014166667,0.025833333,0.023333333,1.408333333,1.073333333,0,-10.34725,16.5279,311.1278667,2.637864583,2.306822917,-15.50598958
2.9731,0.021666667,0.028333333,0.044166667,0.044166667,1.991666667,1.430833333,8.33E-04,-12.2309,31.97899167,193.555625,3.146145833,5.8709375,-13.75932292
3.3957,0.004166667,0.015833333,0.034166667,0.031666667,1.708333333,1.441666667,0,-6.568275,12.764575,320.0423,1.72390625,1.384427083,-15.76338542
4.2356,0.035,0.094166667,0.123333333,0.136666667,7.141666667,5.101666667,0.0475,-9.623666667,31.973175,187.0577917,2.29734375,5.878020833,-13.43854167
2.5535,0.005833333,0.005,0.024166667,0.02,2.058333333,1.43,0,-4.519716667,10.15399167,288.8340333,0.92796875,0.3328125,-15.87921875
1.8104,0.016694491,0.035058431,0.043405676,0.045075125,4.015025042,1.943238731,0.006677796,-30.42894825,35.79891486,315.5673873,7.628338898,6.206176962,-12.20529007
2.7836,0.0175,0.014166667,0.026666667,0.025,1.5,0.986666667,0,-6.094608333,0.536133333,158.0977417,1.437447917,-1.937291667,-15.66494792
2.3215,0.006666667,0.014166667,0.015,0.0125,2.125,1.371666667,0,-9.997233333,26.97790833,179.7524333,2.413854167,4.991354167,-14.94791667
1.9056,0.011666667,0.0225,0.0175,0.02,1.833333333,1.034166667,0,-7.515633333,31.84508333,114.2781833,1.64046875,6.48234375,-14.54953125
2.4016,0.01,0.02,0.026666667,0.025833333,2.625,1.509166667,8.33E-04,-14.148475,23.90653333,174.80575,3.535052083,3.907552083,-14.8003125
2.7266,0.023333333,0.0225,0.041666667,0.046666667,3.058333333,2.1275,0,0.630316667,24.57983333,129.228775,-0.684114583,4.2209375,-14.56630208
1.8221,0.013333333,0.014166667,0.015833333,0.0175,2.366666667,1.856666667,0,-6.71075,5.152808333,164.6465,1.488697917,-0.843333333,-15.85734375
1.8584,0.001668057,0.006672227,0.010842369,0.01000834,1.534612177,1.241868224,0,-10.22945788,5.873753128,251.2516264,2.543734362,-0.478419516,-15.69239992
3.0147,0.01,0.024166667,0.040833333,0.043333333,1.883333333,1.475,0,-10.880075,3.292225,125.0345,2.304322917,-1.056770833,-15.35114583
3.4862,0.013333333,0.015833333,0.0125,0.01,1.475,1.024166667,0,-13.87931667,27.25840833,50.84490833,3.53765625,4.868333333,-14.16484375
2.7246,0.017514595,0.025020851,0.031693078,0.029190992,3.519599666,2.168473728,0,-12.37933278,47.04732277,314.9990158,3.088719766,9.719036697,-11.88797957
2.9962,0.026666667,0.029166667,0.033333333,0.036666667,0.725,0.411666667,0,-3.930366667,4.669508333,297.4590083,0.70671875,-1.098072917,-15.87276042
3.8129,0.010833333,0.018333333,0.030833333,0.0375,2.408333333,1.441666667,0,-11.66325833,28.072975,156.2467083,2.990416667,5.59,-14.22401042
3.247,0.015,0.011666667,0.034166667,0.026666667,1.408333333,1.055833333,0,2.42215,32.0451,224.463225,-0.906145833,6.106145833,-14.24333333
3.8332,0.030833333,0.035833333,0.049166667,0.055833333,3.791666667,2.225833333,0,-2.262675,-5.784375,103.5189833,0.1928125,-3.623697917,-15.09880208
2.1291,0.016666667,0.024166667,0.055,0.078333333,2.875,1.5575,0,-8.571,60.28480833,48.78225,2.327708333,12.436875,-9.873333333
2.3289,0.004166667,0.02,0.019166667,0.015,1.85,0.7975,0,-3.21625,4.57465,36.91400833,0.649739583,-0.83484375,-15.88427083
3.5966,0.015833333,0.020833333,0.025833333,0.025,1.825,1.188333333,0,-14.91480833,29.14349167,222.8424417,3.84265625,5.407291667,-14.4721875
1.7782,0.005,0.004166667,0.01,0.008333333,1.933333333,1.235833333,0,-7.838091667,5.621508333,153.141825,2.009114583,-0.817083333,-15.77536458
2.2704,0.043333333,0.055833333,0.041666667,0.063333333,3.583333333,1.851666667,8.33E-04,-5.612975,27.93476667,181.9744917,1.276875,5.3990625,-14.96046875
3.0405,0.015833333,0.021666667,0.028333333,0.030833333,1.75,0.9225,0,-7.6199,41.26029167,122.2393167,1.8053125,8.58765625,-13.19625
2.9404,0.014166667,0.0175,0.030833333,0.025,0.858333333,0.730833333,0,-12.14245,6.454633333,304.5568833,3.182760417,-0.194791667,-15.51213542
2.8996,0.0275,0.0375,0.041666667,0.030833333,4.108333333,2.905833333,0,2.511358333,14.95555,257.31485,-1.311302083,0.880885417,-14.24375
2.764,0.0225,0.0375,0.034166667,0.03,3.891666667,2.395,0.030833333,-8.264166667,37.26980833,225.03775,1.897708333,7.35515625,-13.194375
3.3065,0.0425,0.054166667,0.065833333,0.0625,3.833333333,2.258333333,0.020833333,-8.109925,11.614775,191.9432083,1.792395833,0.70765625,-14.18536458
1.7811,0.015833333,0.015833333,0.02,0.010833333,1.425,0.8575,0,-4.992908333,27.27659167,121.2611917,1.039791667,5.243125,-15.12854167
2.7438,0.01,0.0125,0.020833333,0.03,3.466666667,3.094166667,0,-9.736041667,25.32849167,266.3558167,2.432447917,4.926458333,-14.70515625
3.197,0.031666667,0.038333333,0.045833333,0.054166667,4.725,3.448333333,0.0025,-12.779675,24.3012,199.187575,3.169114583,4.125,-14.74484375
2.7076,0.024979184,0.035803497,0.066611157,0.051623647,5.487094088,4.308909242,0,2.19397169,6.741990008,202.4330974,-1.061511241,-0.310730641,-15.33243131
2.8046,0.026666667,0.034166667,0.050833333,0.041666667,3.066666667,1.835,0,-7.064183333,23.88230833,282.2806333,1.52578125,4.14953125,-15.09645833
4.2075,0.021684737,0.031693078,0.017514595,0.015846539,1.392827356,0.670558799,8.34E-04,-12.37818182,18.25049208,255.2499083,3.176970392,2.699801918,-14.68046289
1.4901,0.013333333,0.015833333,0.028333333,0.025833333,3.658333333,2.584166667,0,-6.1269,31.54488333,15.11985,0.90296875,5.599895833,-14.84963542
1.6241,0.004166667,0.005,0.015833333,0.015,1.441666667,0.868333333,0,-4.455183333,5.002283333,351.6651333,0.822135417,-0.767708333,-15.89932292
3.2339,0.0175,0.025833333,0.025,0.023333333,1.2,0.6975,0,-6.994816667,1.39025,266.0595083,1.63375,-1.71703125,-15.69421875
3.4629,0.015833333,0.019166667,0.0275,0.018333333,1.683333333,1.064166667,0,-11.35444167,33.6159,218.8612833,2.728385417,6.665729167,-14.31380208
2.7441,0.01,0.023333333,0.025833333,0.013333333,1.25,0.643333333,0,-5.592108333,5.414216667,265.1170917,1.257864583,-0.7453125,-15.83869792
3.4484,0.013333333,0.015833333,0.045833333,0.044166667,2.175,1.301666667,0,-5.901875,46.65906667,297.7048917,1.302708333,9.7440625,-12.43322917
3.1747,0.02,0.025,0.031666667,0.0325,1.108333333,0.656666667,0.0025,-4.01285,30.25850833,104.6880833,0.771666667,6.147239583,-14.80260417
2.6253,0.008333333,0.020833333,0.021666667,0.025,2.133333333,1.6875,8.33E-04,-9.227425,8.352541667,182.033875,2.388125,-0.076875,-15.69338542
1.6311,0.01,0.014166667,0.025,0.021666667,1.958333333,1.480833333,0,-7.424533333,14.780925,105.9021417,1.600989583,1.673645833,-15.75239583
2,0.01000834,0.01000834,0.027522936,0.026688907,2.977481234,1.952460384,0,-2.58883236,41.37298582,179.8290325,0.423217264,8.620464971,-13.54988532
2.0313,0.003333333,0.0075,0.0125,0.011666667,2.6,1.48,0,-4.504541667,4.347716667,273.0687417,0.858489583,-1.114375,-15.89182292
3.3871,0.041666667,0.0575,0.074166667,0.085,4.391666667,3.001666667,0.03,-8.180658333,35.21660833,232.5369167,1.9671875,6.981770833,-13.18145833
3.9841,0.016680567,0.038365304,0.049207673,0.042535446,3.603002502,2.557964971,0,-2.378949124,22.79961635,120.1933695,0.259226439,3.693911593,-14.4396372
